Timestamp ,X ,Y ,Z
1675285885.0173059 ,[0.58548666] ,[-0.18346791] ,[1.14818547]
1675285885.0378354 ,[0.58676381] ,[-0.18978055] ,[1.14744649]
1675285885.0568075 ,[0.583938] ,[-0.17865156] ,[1.14514225]
1675285885.084084 ,[0.58167814] ,[-0.16974817] ,[1.14301857]
1675285885.1052253 ,[0.58371924] ,[-0.17917265] ,[1.14218463]
1675285885.1263747 ,[0.58535279] ,[-0.18671156] ,[1.14141599]
1675285885.1474738 ,[0.5857704] ,[-0.19170039] ,[1.14203379]
1675285885.1685786 ,[0.58610518] ,[-0.19594013] ,[1.14227032]
1675285885.1899073 ,[0.58637367] ,[-0.19933119] ,[1.14248826]
1675285885.2087283 ,[0.58858201] ,[-0.21128078] ,[1.14244402]
1675285885.2276826 ,[0.59034929] ,[-0.22083938] ,[1.14240318]
1675285885.2493448 ,[0.59176371] ,[-0.22848516] ,[1.14236549]
1675285885.2677593 ,[0.58695183] ,[-0.20230623] ,[1.13912572]
1675285885.2883072 ,[0.58496178] ,[-0.1889552] ,[1.13715454]
1675285885.3066142 ,[0.58337048] ,[-0.17827415] ,[1.13533781]
1675285885.3266323 ,[0.58123234] ,[-0.17015575] ,[1.13300935]
1675285885.3458219 ,[0.57952259] ,[-0.16366088] ,[1.13086335]
1675285885.3650985 ,[0.57815558] ,[-0.15798811] ,[1.12953401]
1675285885.3842554 ,[0.58091094] ,[-0.17012308] ,[1.12925611]
1675285885.4042401 ,[0.58311588] ,[-0.17983044] ,[1.12899993]
1675285885.422864 ,[0.58488048] ,[-0.18759566] ,[1.12876378]
1675285885.4415047 ,[0.58629279] ,[-0.19380715] ,[1.12854607]
1675285885.4628778 ,[0.58742325] ,[-0.19877561] ,[1.12834537]
1675285885.4838521 ,[0.58832824] ,[-0.20274963] ,[1.12816034]
1675285885.5039487 ,[0.58607049] ,[-0.18942463] ,[1.12688593]
1675285885.5241745 ,[0.58426499] ,[-0.17876442] ,[1.12571135]
1675285885.5470686 ,[0.5828213] ,[-0.17023609] ,[1.12462878]
1675285885.5675304 ,[0.58269896] ,[-0.17092066] ,[1.12499415]
1675285885.588466 ,[0.58260177] ,[-0.17146797] ,[1.12533081]
1675285885.6072366 ,[0.5825247] ,[-0.17190547] ,[1.12564103]
1675285885.6266053 ,[0.58246372] ,[-0.17225513] ,[1.12592687]
1675285885.6469543 ,[0.58241562] ,[-0.1725345] ,[1.12619025]
1675285885.6670136 ,[0.58237781] ,[-0.17275766] ,[1.12643292]
1675285885.6884713 ,[0.58234824] ,[-0.17293584] ,[1.12665651]
1675285885.7101352 ,[0.58232525] ,[-0.17307803] ,[1.12686252]
1675285885.7305868 ,[0.58230753] ,[-0.17319144] ,[1.12705232]
1675285885.7507732 ,[0.58229402] ,[-0.17328182] ,[1.12722718]
1675285885.7725003 ,[0.58512422] ,[-0.18228017] ,[1.1273014]
1675285885.7936842 ,[0.58542631] ,[-0.18048062] ,[1.12762652]
1675285885.8146014 ,[0.5856686] ,[-0.17904061] ,[1.1279261]
1675285885.8371952 ,[0.58395345] ,[-0.17033242] ,[1.12683118]
1675285885.8573632 ,[0.582582] ,[-0.16336576] ,[1.12582204]
1675285885.877506 ,[0.58535778] ,[-0.17434577] ,[1.1260061]
1675285885.8988445 ,[0.58757895] ,[-0.18325091] ,[1.12600894]
1675285885.9186287 ,[0.58935644] ,[-0.19037437] ,[1.12601149]
1675285885.9394002 ,[0.58881631] ,[-0.18719729] ,[1.12610885]
1675285885.9596164 ,[0.59034744] ,[-0.19353039] ,[1.12610345]
1675285885.9799433 ,[0.59157287] ,[-0.19859618] ,[1.12609842]
1675285886.0005014 ,[0.59059109] ,[-0.19401584] ,[1.12586018]
1675285886.0206707 ,[0.58980623] ,[-0.19035112] ,[1.12564055]
1675285886.0396674 ,[0.58917893] ,[-0.18729763] ,[1.1256024]
1675285886.0605412 ,[0.58867767] ,[-0.18497574] ,[1.12540286]
1675285886.0795429 ,[0.58827724] ,[-0.18311784] ,[1.12521891]
1675285886.1011384 ,[0.58795747] ,[-0.18175214] ,[1.12488496]
1675285886.1206203 ,[0.58665848] ,[-0.17349474] ,[1.12273544]
1675285886.138213 ,[0.58561991] ,[-0.16688869] ,[1.12075435]
1675285886.1565413 ,[0.58478966] ,[-0.16160376] ,[1.11892849]
1675285886.1773179 ,[0.58412609] ,[-0.15737575] ,[1.11724569]
1675285886.1985984 ,[0.5846396] ,[-0.16127844] ,[1.11737204]
1675285886.2183142 ,[0.585051] ,[-0.16452069] ,[1.11732402]
1675285886.2388463 ,[0.5853807] ,[-0.16711419] ,[1.1172797]
1675285886.2596517 ,[0.58564504] ,[-0.16918868] ,[1.1172388]
1675285886.282449 ,[0.58585708] ,[-0.17084796] ,[1.11720104]
1675285886.3035188 ,[0.58602729] ,[-0.17217506] ,[1.11716619]
1675285886.3219771 ,[0.58616403] ,[-0.17323641] ,[1.11713401]
1675285886.3398898 ,[0.58627398] ,[-0.17408515] ,[1.1171043]
1675285886.3598313 ,[0.58636251] ,[-0.17476381] ,[1.11707686]
1675285886.3807929 ,[0.5864339] ,[-0.1753064] ,[1.11705151]
1675285886.4011009 ,[0.58544781] ,[-0.1683346] ,[1.1155152]
1675285886.4208407 ,[0.58570329] ,[-0.17004222] ,[1.11577657]
1675285886.4387069 ,[0.58590823] ,[-0.17140801] ,[1.11601739]
1675285886.459643 ,[0.58502898] ,[-0.16521518] ,[1.11456197]
1675285886.4808495 ,[0.58432618] ,[-0.16026084] ,[1.11322057]
1675285886.5009594 ,[0.58480828] ,[-0.16358246] ,[1.11366157]
1675285886.5208578 ,[0.58519452] ,[-0.16623949] ,[1.11406795]
1675285886.5397882 ,[0.58550406] ,[-0.16836482] ,[1.11444241]
1675285886.5619106 ,[0.58771489] ,[-0.17821157] ,[1.1156832]
1675285886.5836456 ,[0.58948403] ,[-0.18608838] ,[1.11682668]
1675285886.6036763 ,[0.58893717] ,[-0.18412175] ,[1.11714911]
1675285886.62322 ,[0.59046286] ,[-0.1903242] ,[1.11884406]
1675285886.6439905 ,[0.59168387] ,[-0.19528554] ,[1.12040609]
1675285886.6638942 ,[0.59069848] ,[-0.19135685] ,[1.12061213]
1675285886.6836083 ,[0.58991069] ,[-0.18821351] ,[1.12080197]
1675285886.7047281 ,[0.59124362] ,[-0.19396456] ,[1.12171053]
1675285886.7226956 ,[0.59231042] ,[-0.19856476] ,[1.12254783]
1675285886.7433019 ,[0.5931643] ,[-0.20224425] ,[1.12331943]
1675285886.761631 ,[0.59384784] ,[-0.20518717] ,[1.12403049]
1675285886.7806547 ,[0.59439511] ,[-0.20754082] ,[1.12468576]
1675285886.801022 ,[0.59287072] ,[-0.20030135] ,[1.12570543]
1675285886.8207448 ,[0.59165169] ,[-0.19524367] ,[1.12565994]
1675285886.838578 ,[0.59067697] ,[-0.19119714] ,[1.12561795]
1675285886.858107 ,[0.58989769] ,[-0.18722525] ,[1.12656438]
1675285886.8803964 ,[0.58927478] ,[-0.18404742] ,[1.12743656]
1675285886.8998249 ,[0.58877695] ,[-0.18150484] ,[1.12824032]
1675285886.9197483 ,[0.58837919] ,[-0.18020476] ,[1.12799584]
1675285886.9390197 ,[0.58806149] ,[-0.17916439] ,[1.12777046]
1675285886.9581058 ,[0.58780783] ,[-0.17845308] ,[1.12739837]
1675285886.9805272 ,[0.58760542] ,[-0.17788373] ,[1.12705539]
1675285887.0021002 ,[0.58744399] ,[-0.17802984] ,[1.12591714]
1675285887.0233455 ,[0.58838809] ,[-0.18538966] ,[1.12691787]
1675285887.0463357 ,[0.58914385] ,[-0.19127696] ,[1.12784009]
1675285887.0674443 ,[0.58779846] ,[-0.18845201] ,[1.1269635]
1675285887.0873005 ,[0.58672267] ,[-0.1861917] ,[1.12615556]
1675285887.106313 ,[0.58483066] ,[-0.17662452] ,[1.12438498]
1675285887.1260076 ,[0.58650052] ,[-0.19290152] ,[1.12591744]
1675285887.1448116 ,[0.58783686] ,[-0.20592227] ,[1.12732971]
1675285887.1636653 ,[0.58692606] ,[-0.20833222] ,[1.1272082]
1675285887.1832743 ,[0.58530803] ,[-0.21033012] ,[1.12692389]
1675285887.2038224 ,[0.58401416] ,[-0.21192775] ,[1.12666181]
1675285887.2216413 ,[0.58208972] ,[-0.21339663] ,[1.12608121]
1675285887.2399652 ,[0.58055075] ,[-0.21457103] ,[1.12554606]
1675285887.2598054 ,[0.57932016] ,[-0.21563028] ,[1.12488599]
1675285887.2782137 ,[0.57833628] ,[-0.21647696] ,[1.12427761]
1675285887.297657 ,[0.57652579] ,[-0.20928751] ,[1.12251155]
1675285887.3173144 ,[0.57625242] ,[-0.2200467] ,[1.12247693]
1675285887.3360596 ,[0.57603432] ,[-0.22865307] ,[1.12244497]
1675285887.356357 ,[0.57586044] ,[-0.23553714] ,[1.12241545]
1675285887.3762863 ,[0.57572193] ,[-0.24104335] ,[1.12238819]
1675285887.3954706 ,[0.57668173] ,[-0.25475178] ,[1.12225169]
1675285887.4146416 ,[0.57745014] ,[-0.26571712] ,[1.12212582]
1675285887.4341137 ,[0.57609296] ,[-0.26644515] ,[1.12025202]
1675285887.4542894 ,[0.57606496] ,[-0.27549913] ,[1.11958975]
1675285887.4735048 ,[0.57604314] ,[-0.28274081] ,[1.11897934]
1675285887.4955614 ,[0.57118635] ,[-0.26302539] ,[1.11628947]
1675285887.5182986 ,[0.56730165] ,[-0.24725237] ,[1.1138104]
1675285887.5387108 ,[0.56919376] ,[-0.26917119] ,[1.11421961]
1675285887.5565686 ,[0.57070804] ,[-0.286945] ,[1.11424756]
1675285887.577301 ,[0.57192006] ,[-0.30116224] ,[1.11427327]
1675285887.596597 ,[0.56998511] ,[-0.30311374] ,[1.11406369]
1675285887.6167133 ,[0.56843782] ,[-0.30467335] ,[1.11387048]
1675285887.635617 ,[0.57026969] ,[-0.32402874] ,[1.1153895]
1675285887.6546803 ,[0.56971472] ,[-0.33023958] ,[1.11601317]
1675285887.6728966 ,[0.56927139] ,[-0.33520627] ,[1.1165879]
1675285887.693077 ,[0.56891736] ,[-0.33953977] ,[1.11659406]
1675285887.7113917 ,[0.56863478] ,[-0.34300455] ,[1.11659967]
1675285887.730378 ,[0.56840935] ,[-0.34601414] ,[1.11625565]
1675285887.7498705 ,[0.56626634] ,[-0.33964189] ,[1.11485291]
1675285887.7697513 ,[0.56455264] ,[-0.33454235] ,[1.11356007]
1675285887.7882612 ,[0.55941941] ,[-0.31363608] ,[1.1102877]
1675285887.8099248 ,[0.55531366] ,[-0.29690995] ,[1.10727179]
1675285887.830994 ,[0.55298248] ,[-0.29188986] ,[1.10534337]
1675285887.8517852 ,[0.55111838] ,[-0.28787253] ,[1.10356605]
1675285887.8732526 ,[0.55060772] ,[-0.29314128] ,[1.10297564]
1675285887.8932028 ,[0.55020001] ,[-0.29816718] ,[1.10122564]
1675285887.9143085 ,[0.54987466] ,[-0.30218636] ,[1.09961276]
1675285887.9355545 ,[0.55062337] ,[-0.314493] ,[1.09866239]
1675285887.9569905 ,[0.55122311] ,[-0.32433643] ,[1.09778646]
1675285887.976629 ,[0.55170368] ,[-0.33255558] ,[1.09645421]
1675285887.9980392 ,[0.55312673] ,[-0.34825847] ,[1.09612549]
1675285888.018898 ,[0.5542659] ,[-0.36081849] ,[1.09582249]
1675285888.0408154 ,[0.55321154] ,[-0.36180118] ,[1.09446424]
1675285888.061504 ,[0.5504586] ,[-0.35355506] ,[1.09250935]
1675285888.0835073 ,[0.54825709] ,[-0.3469564] ,[1.09070764]
1675285888.1035612 ,[0.54747839] ,[-0.35088669] ,[1.08939534]
1675285888.1229792 ,[0.54685625] ,[-0.35402892] ,[1.08818585]
1675285888.1432905 ,[0.54635937] ,[-0.35676791] ,[1.08672086]
1675285888.1635008 ,[0.54596269] ,[-0.35918299] ,[1.08502026]
1675285888.1847303 ,[0.54564617] ,[-0.36111301] ,[1.08345291]
1675285888.206211 ,[0.54349681] ,[-0.35350636] ,[1.0814933]
1675285888.226644 ,[0.54177821] ,[-0.34753081] ,[1.07951458]
1675285888.2496183 ,[0.54040423] ,[-0.34274867] ,[1.0776909]
1675285888.270402 ,[0.53930593] ,[-0.33903246] ,[1.07583743]
1675285888.291425 ,[0.5384282] ,[-0.33605783] ,[1.07412919]
1675285888.3141823 ,[0.5406344] ,[-0.35230991] ,[1.07340695]
1675285888.3359358 ,[0.54240016] ,[-0.36542177] ,[1.07256331]
1675285888.3554914 ,[0.54381356] ,[-0.37590894] ,[1.07178575]
1675285888.375592 ,[0.54494506] ,[-0.38452022] ,[1.07071306]
1675285888.3956995 ,[0.54391193] ,[-0.381652] ,[1.06973633]
1675285888.4170616 ,[0.54308626] ,[-0.37935533] ,[1.06883611]
1675285888.4381397 ,[0.54436566] ,[-0.38760412] ,[1.06746019]
1675285888.4581091 ,[0.54538995] ,[-0.39431119] ,[1.06601391]
1675285888.4807959 ,[0.54621014] ,[-0.39967443] ,[1.06468095]
1675285888.4994502 ,[0.54686705] ,[-0.40407269] ,[1.06327424]
1675285888.5188518 ,[0.54739332] ,[-0.40758883] ,[1.06197774]
1675285888.5386386 ,[0.54587598] ,[-0.40075443] ,[1.06063299]
1675285888.5565066 ,[0.54466291] ,[-0.39550344] ,[1.05904255]
1675285888.576479 ,[0.54369326] ,[-0.39130052] ,[1.05757673]
1675285888.5955198 ,[0.54384694] ,[-0.38863175] ,[1.05517624]
1675285888.616015 ,[0.54397067] ,[-0.38649464] ,[1.05296387]
1675285888.635554 ,[0.54407042] ,[-0.38467567] ,[1.05110059]
1675285888.6542726 ,[0.54610376] ,[-0.3927583] ,[1.04969261]
1675285888.6724846 ,[0.54773114] ,[-0.39922203] ,[1.04839494]
1675285888.6922545 ,[0.54708097] ,[-0.39485076] ,[1.04688966]
1675285888.711471 ,[0.54656159] ,[-0.39135166] ,[1.04550232]
1675285888.730518 ,[0.54516519] ,[-0.37996231] ,[1.042888]
1675285888.7499526 ,[0.54404885] ,[-0.37084908] ,[1.04047855]
1675285888.7696269 ,[0.54703322] ,[-0.38216275] ,[1.03919344]
1675285888.78927 ,[0.54745496] ,[-0.38145552] ,[1.03806205]
1675285888.809708 ,[0.54779306] ,[-0.38088774] ,[1.0370193]
1675285888.8280432 ,[0.54806425] ,[-0.3806443] ,[1.0357066]
1675285888.847737 ,[0.5482819] ,[-0.38044757] ,[1.03449675]
1675285888.8665502 ,[0.54845672] ,[-0.3803941] ,[1.03320581]
1675285888.8883417 ,[0.54760236] ,[-0.37185151] ,[1.03051887]
1675285888.9069114 ,[0.5469196] ,[-0.36501577] ,[1.02804249]
1675285888.9283433 ,[0.54637412] ,[-0.35954553] ,[1.02576018]
1675285888.9500175 ,[0.54593847] ,[-0.35516773] ,[1.02365672]
1675285888.9701495 ,[0.54751418] ,[-0.36052593] ,[1.02269181]
1675285888.9921012 ,[0.5487754] ,[-0.36481063] ,[1.02180249]
1675285889.011651 ,[0.54786154] ,[-0.35947724] ,[1.01983562]
1675285889.0307863 ,[0.54905466] ,[-0.36417704] ,[1.01881806]
1675285889.0519187 ,[0.55000981] ,[-0.36793501] ,[1.01788022]
1675285889.0739343 ,[0.55275464] ,[-0.38079919] ,[1.01676208]
1675285889.0940833 ,[0.55495107] ,[-0.3910883] ,[1.01573153]
1675285889.1152883 ,[0.55670878] ,[-0.39931733] ,[1.01478173]
1675285889.13567 ,[0.55613541] ,[-0.39624608] ,[1.01380796]
1675285889.1570983 ,[0.55567733] ,[-0.3937871] ,[1.01291047]
1675285889.1767657 ,[0.55624005] ,[-0.39268381] ,[1.01067777]
1675285889.1973124 ,[0.5566908] ,[-0.39200011] ,[1.00826728]
1675285889.217484 ,[0.55705197] ,[-0.39145117] ,[1.0060457]
1675285889.236936 ,[0.55734147] ,[-0.39101004] ,[1.00399821]
1675285889.25746 ,[0.55757364] ,[-0.39075513] ,[1.00193476]
1675285889.276476 ,[0.55775993] ,[-0.39054924] ,[1.00003301]
1675285889.2966537 ,[0.55597275] ,[-0.38099849] ,[0.99821322]
1675285889.3174348 ,[0.55454363] ,[-0.37335626] ,[0.99653604]
1675285889.3378422 ,[0.55340096] ,[-0.36743958] ,[0.99464264]
1675285889.3584146 ,[0.55248745] ,[-0.36280354] ,[0.99272376]
1675285889.3771627 ,[0.55175728] ,[-0.35909317] ,[0.99095524]
1675285889.396543 ,[0.55117377] ,[-0.35632011] ,[0.98897751]
1675285889.4178932 ,[0.55070759] ,[-0.35410015] ,[0.98715476]
1675285889.4389703 ,[0.55033529] ,[-0.35242058] ,[0.9853009]
1675285889.457898 ,[0.55003808] ,[-0.35117301] ,[0.98341835]
1675285889.4780865 ,[0.54980094] ,[-0.35017349] ,[0.98168332]
1675285889.497154 ,[0.54961186] ,[-0.34956654] ,[0.97973622]
1675285889.5165184 ,[0.54946123] ,[-0.34907953] ,[0.97794171]
1675285889.5347657 ,[0.54934135] ,[-0.34888129] ,[0.9759397]
1675285889.5548828 ,[0.54924607] ,[-0.34862501] ,[0.97426865]
1675285889.5749462 ,[0.54917048] ,[-0.34841854] ,[0.97272854]
1675285889.5933826 ,[0.54813085] ,[-0.34002797] ,[0.96972843]
1675285889.6126 ,[0.5472998] ,[-0.33331435] ,[0.96696344]
1675285889.63098 ,[0.54663561] ,[-0.32803564] ,[0.96424337]
1675285889.6505723 ,[0.54610493] ,[-0.32381158] ,[0.96173649]
1675285889.6710994 ,[0.54568104] ,[-0.32061689] ,[0.95908245]
1675285889.6903322 ,[0.54534258] ,[-0.3181524] ,[0.95646457]
1675285889.711068 ,[0.54507248] ,[-0.31617977] ,[0.95405186]
1675285889.7307208 ,[0.54390448] ,[-0.3064066] ,[0.9506389]
1675285889.749647 ,[0.54297078] ,[-0.29858733] ,[0.94749343]
1675285889.7691865 ,[0.54222451] ,[-0.29233122] ,[0.94459449]
1675285889.7897797 ,[0.54251808] ,[-0.28781917] ,[0.94107839]
1675285889.8099446 ,[0.54275359] ,[-0.28420887] ,[0.93783786]
1675285889.8287537 ,[0.54481019] ,[-0.28993395] ,[0.93534477]
1675285889.8484292 ,[0.54645606] ,[-0.29451309] ,[0.93304706]
1675285889.8666947 ,[0.54777334] ,[-0.29817548] ,[0.93092943]
1675285889.8864484 ,[0.54696022] ,[-0.292402] ,[0.92865398]
1675285889.9049556 ,[0.54631034] ,[-0.28778255] ,[0.92655685]
1675285889.922931 ,[0.54579108] ,[-0.28435092] ,[0.92411496]
1675285889.9428196 ,[0.5453763] ,[-0.281605] ,[0.92186444]
1675285889.9611573 ,[0.54410645] ,[-0.2714199] ,[0.91864893]
1675285889.981469 ,[0.54309124] ,[-0.26327149] ,[0.91568543]
1675285890.0003505 ,[0.54321839] ,[-0.26482778] ,[0.91392581]
1675285890.0205197 ,[0.54238209] ,[-0.25842092] ,[0.91049469]
1675285890.0385375 ,[0.54171372] ,[-0.25329515] ,[0.90733249]
1675285890.057266 ,[0.54590675] ,[-0.27467939] ,[0.90651484]
1675285890.080666 ,[0.54926168] ,[-0.29178568] ,[0.90576124]
1675285890.0997343 ,[0.55194612] ,[-0.30546955] ,[0.90506669]
1675285890.1198623 ,[0.55409414] ,[-0.31641541] ,[0.90442655]
1675285890.1381028 ,[0.55389214] ,[-0.31621725] ,[0.90351875]
1675285890.1569605 ,[0.55373105] ,[-0.31597021] ,[0.90285433]
1675285890.1768599 ,[0.5536027] ,[-0.31577157] ,[0.90224195]
1675285890.194521 ,[0.55064691] ,[-0.29118296] ,[0.89912631]
1675285890.2155457 ,[0.54828289] ,[-0.27151191] ,[0.89625486]
1675285890.2339911 ,[0.55004808] ,[-0.2720759] ,[0.89500993]
1675285890.254834 ,[0.55146074] ,[-0.272866] ,[0.89318254]
1675285890.274985 ,[0.55259135] ,[-0.27349752] ,[0.89149836]
1675285890.2939034 ,[0.55349634] ,[-0.27374805] ,[0.89045621]
1675285890.31482 ,[0.55422081] ,[-0.27394791] ,[0.88949572]
1675285890.3340068 ,[0.55580356] ,[-0.28233604] ,[0.88976549]
1675285890.3536065 ,[0.5570702] ,[-0.28895819] ,[0.89018636]
1675285890.3718708 ,[0.55808394] ,[-0.29425505] ,[0.89057422]
1675285890.3902934 ,[0.55789267] ,[-0.28921607] ,[0.89181202]
1675285890.410135 ,[0.5577401] ,[-0.2851843] ,[0.89295277]
1675285890.4297557 ,[0.5567286] ,[-0.28163985] ,[0.89450902]
1675285890.4523351 ,[0.55591989] ,[-0.27880375] ,[0.89594325]
1675285890.4751062 ,[0.55337335] ,[-0.26001806] ,[0.89646251]
1675285890.4957714 ,[0.55323672] ,[-0.26114223] ,[0.89842163]
1675285890.5187123 ,[0.55312791] ,[-0.26204114] ,[0.90022715]
1675285890.5405383 ,[0.55200716] ,[-0.24611711] ,[0.9014036]
1675285890.5636976 ,[0.55111108] ,[-0.23337803] ,[0.9024878]
1675285890.5849214 ,[0.55320874] ,[-0.23861529] ,[0.90635285]
1675285890.6063523 ,[0.5556553] ,[-0.23534407] ,[0.90805548]
1675285890.6281488 ,[0.55761294] ,[-0.23272706] ,[0.90962462]
1675285890.6502151 ,[0.56005715] ,[-0.22983826] ,[0.91257722]
1675285890.6725256 ,[0.56201287] ,[-0.22743173] ,[0.91546514]
1675285890.6915176 ,[0.56357779] ,[-0.22550652] ,[0.91812666]
1675285890.7103605 ,[0.56570776] ,[-0.22363182] ,[0.92125082]
1675285890.7291753 ,[0.57111789] ,[-0.23049547] ,[0.92485926]
1675285890.7487903 ,[0.57544616] ,[-0.23598616] ,[0.92818482]
1675285890.7683659 ,[0.5767924] ,[-0.22360268] ,[0.9308239]
1675285890.7894633 ,[0.57873544] ,[-0.21325659] ,[0.934082]
1675285890.8083425 ,[0.58029002] ,[-0.20498008] ,[0.93708467]
1675285890.8282099 ,[0.58326553] ,[-0.19816528] ,[0.94035395]
1675285890.8489473 ,[0.58564602] ,[-0.19271387] ,[0.94336693]
1675285890.868736 ,[0.58928218] ,[-0.18805695] ,[0.94680985]
1675285890.888843 ,[0.59305695] ,[-0.18397819] ,[0.95064388]
1675285890.906721 ,[0.59607673] ,[-0.18071571] ,[0.95417735]
1675285890.9264283 ,[0.59826161] ,[-0.17010694] ,[0.95719796]
1675285890.945578 ,[0.60000946] ,[-0.16162073] ,[0.95998177]
1675285890.9646654 ,[0.60311627] ,[-0.1546334] ,[0.96304266]
1675285890.984584 ,[0.60560159] ,[-0.14904442] ,[0.96586359]
1675285891.0051312 ,[0.60929831] ,[-0.14426971] ,[0.96912034]
1675285891.0238378 ,[0.61282876] ,[-0.13333513] ,[0.97092545]
1675285891.0430443 ,[0.61565287] ,[-0.12458865] ,[0.97258903]
1675285891.0612347 ,[0.61875497] ,[-0.11723836] ,[0.97476562]
1675285891.081276 ,[0.62123636] ,[-0.1113594] ,[0.97677155]
1675285891.100513 ,[0.62693063] ,[-0.11404746] ,[0.9798523]
1675285891.1206484 ,[0.6323399] ,[-0.1156187] ,[0.98366601]
1675285891.139473 ,[0.63666684] ,[-0.11687676] ,[0.98718074]
1675285891.1583116 ,[0.64183648] ,[-0.11778605] ,[0.99075436]
1675285891.1788282 ,[0.64597161] ,[-0.11851454] ,[0.99404783]
1675285891.1985326 ,[0.64688265] ,[-0.1037216] ,[0.99637958]
1675285891.2174013 ,[0.64761095] ,[-0.09188882] ,[0.99852852]
1675285891.2372262 ,[0.65315243] ,[-0.09710633] ,[1.00252062]
1675285891.2550375 ,[0.65595398] ,[-0.08618833] ,[1.00515395]
1675285891.2732852 ,[0.65819456] ,[-0.07745558] ,[1.00758083]
1675285891.2933385 ,[0.66418019] ,[-0.08541365] ,[1.0113654]
1675285891.3134649 ,[0.66896786] ,[-0.0917813] ,[1.01485328]
1675285891.3332374 ,[0.67450577] ,[-0.09688843] ,[1.01824163]
1675285891.3527422 ,[0.67893517] ,[-0.10097527] ,[1.02136434]
1675285891.3709202 ,[0.68333206] ,[-0.10397185] ,[1.02473196]
1675285891.3897402 ,[0.68637649] ,[-0.09881582] ,[1.02721445]
1675285891.4101272 ,[0.68881106] ,[-0.09469235] ,[1.02950231]
1675285891.4294105 ,[0.69379274] ,[-0.09834304] ,[1.0333786]
1675285891.44896 ,[0.69777699] ,[-0.10126473] ,[1.036951]
1675285891.4681134 ,[0.69746843] ,[-0.08818038] ,[1.03943756]
1675285891.488238 ,[0.69677252] ,[-0.07055739] ,[1.04111978]
1675285891.5105891 ,[0.69621482] ,[-0.05646092] ,[1.04267009]
1675285891.5315435 ,[0.69787996] ,[-0.05224041] ,[1.0450348]
1675285891.5551343 ,[0.69921103] ,[-0.04886578] ,[1.0472141]
1675285891.5766916 ,[0.69980545] ,[-0.03878674] ,[1.04891804]
1675285891.596754 ,[0.70027996] ,[-0.03072556] ,[1.05048836]
1675285891.615593 ,[0.70147998] ,[-0.02422793] ,[1.05209686]
1675285891.6348324 ,[0.70326038] ,[-0.01886727] ,[1.05389498]
1675285891.6547859 ,[0.70468363] ,[-0.01458088] ,[1.05555211]
1675285891.672299 ,[0.70664257] ,[-0.01098843] ,[1.05739502]
1675285891.690675 ,[0.70903006] ,[-0.00806551] ,[1.05925486]
1675285891.7099543 ,[0.7109389] ,[-0.00572934] ,[1.06096887]
1675285891.728283 ,[0.71547321] ,[-0.0114356] ,[1.06288686]
1675285891.7469544 ,[0.71909941] ,[-0.01600253] ,[1.06465445]
1675285891.766154 ,[0.7242436] ,[-0.02665891] ,[1.06757405]
1675285891.784092 ,[0.72474757] ,[-0.02039389] ,[1.06911303]
1675285891.8044033 ,[0.7251495] ,[-0.01538396] ,[1.07053133]
1675285891.8226109 ,[0.72629123] ,[-0.01109393] ,[1.07230836]
1675285891.8415549 ,[0.72720335] ,[-0.00766404] ,[1.07394604]
1675285891.8623805 ,[0.72659043] ,[0.00210145] ,[1.07482272]
1675285891.8812025 ,[0.72609886] ,[0.00991147] ,[1.07563063]
1675285891.8996563 ,[0.73236348] ,[-0.00554942] ,[1.07850388]
1675285891.9202154 ,[0.73737374] ,[-0.01791983] ,[1.08115187]
1675285891.9393501 ,[0.73993524] ,[-0.02030313] ,[1.0830801]
1675285891.959903 ,[0.74427131] ,[-0.02943388] ,[1.08585175]
1675285891.9778059 ,[0.74773867] ,[-0.03674004] ,[1.08840609]
1675285891.998049 ,[0.74681454] ,[-0.02732983] ,[1.09019057]
